associated_work,composer,date_text,filename,manifest_contents,manifest_date,manifest_organization,movement_or_selection,name,page_number,part_or_instrument,place,record_type,review_flags,role,source_pdf,source_text,title,txt_source_file
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,W. Urie,6,bass,,performer,,,UDC20260028-13.pdf,W. Urie,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,E. Walsh,6,bass,,performer,,,UDC20260028-13.pdf,E. Walsh,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,M. Wakefield,6,bass,,performer,,,UDC20260028-13.pdf,M. Wakefield,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,W. Boyle,6,bass,,performer,,,UDC20260028-13.pdf,W. Boyle,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,J. S. Durr,6,bass,,performer,,,UDC20260028-13.pdf,J. S. Durr,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,W. Goode,6,bass,,performer,,,UDC20260028-13.pdf,W. Goode,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,A. Stewart,6,bass,,performer,,,UDC20260028-13.pdf,A. Stewart,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,P. A. Ashley,6,bass,,performer,,,UDC20260028-13.pdf,P. A. Ashley,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,R. Paterson,6,bass,,performer,,,UDC20260028-13.pdf,R. Paterson,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,F. Vines,6,bass,,performer,,,UDC20260028-13.pdf,F. Vines,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,P. St. J. Murphy,6,bass,,performer,,,UDC20260028-13.pdf,P. St. J. Murphy,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,H. E. Hooke,6,bass,,performer,,,UDC20260028-13.pdf,H. E. Hooke,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,C. E. Tibbs,6,bass,,performer,,,UDC20260028-13.pdf,C. E. Tibbs,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,J. Adcock,6,bass,,performer,,,UDC20260028-13.pdf,J. Adcock,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,A. M'Clelland,6,bass,,performer,,,UDC20260028-13.pdf,A. M'Clelland,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,J. H. Bayley,6,bass,,performer,,,UDC20260028-13.pdf,J. H. Bayley,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-13.pdf,Concert Programs,1889,Melbourne Liedertafel,,T. Groube,6,bass,,performer,,,UDC20260028-13.pdf,T. Groube,,extracted_texts/OLMOCR/UDC20260028-13.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,,1,,TOWN HALL,venue,,,UDC20260028-10.pdf,"TOWN HALL,",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,"SATURDAY, NOV. 18, 1893.",UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,,1,,,date,,,UDC20260028-10.pdf,"SATURDAY, NOV. 18, 1893.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,MELBOURNE LIEDERTAFEL.,3,,,organization,,presenting organization,UDC20260028-10.pdf,MELBOURNE LIEDERTAFEL.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,ASSOCIATED LADIES' CHOIR,10,,,organization,,choir,UDC20260028-10.pdf,"ASSOCIATED LADIES' CHOIR,",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,THE LIEDERTAFEL.,10,,,organization,,choir,UDC20260028-10.pdf,THE LIEDERTAFEL.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,ORCHESTRA,10,,,organization,,orchestra,UDC20260028-10.pdf,AND ORCHESTRA.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"THE HON. SIR W. J. CLARKE, BART., M.L.C.",3,,,patron,,Patron,UDC20260028-10.pdf,"Patron:
THE HON. SIR W. J. CLARKE, BART., M.L.C.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,PATON & SONS,19,,,patron,,Donor,UDC20260028-10.pdf,Messrs. PATON & SONS (for the Plants),,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,WEBB & SON,19,,,patron,,Donor,UDC20260028-10.pdf,WEBB & SON (for the Vases,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,FOY & GIBSON,19,,,patron,,Donor,UDC20260028-10.pdf,FOY & GIBSON (for the Draperies),,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,NICHOLSON & CO.,19,,,patron,,Donor,UDC20260028-10.pdf,NICHOLSON & CO. (for the Statuary).,,extracted_texts/OLMOCR/UDC20260028-10.txt
,RICHARD WAGNER,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,Vorspiel,,7,,,work,,,UDC20260028-10.pdf,"PARSIFAL
A Festival Drama
By RICHARD WAGNER.",PARSIFAL,extracted_texts/OLMOCR/UDC20260028-10.txt
,RICHARD WAGNER,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,Verwandlungs—Musik und Schluss-Scene des 1ten Aktes,,9,,,work,,,UDC20260028-10.pdf,B. Verwandlungs—Musik und Schluss-Scene des 1ten Aktes.,PARSIFAL,extracted_texts/OLMOCR/UDC20260028-10.txt
,JOHANNES BRAHMS,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,Fragment aus Goethe's Harzreise im Winter,,12,,,work,,,UDC20260028-10.pdf,"RHAPSODIE
(Fragment aus Goethe's Harzreise im Winter),
...
BY JOHANNES BRAHMS.
Op. 53.",RHAPSODIE,extracted_texts/OLMOCR/UDC20260028-10.txt
,Franz Liszt,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,,13,,,work,,,UDC20260028-10.pdf,"CONCERTO (No. 1 in E flat)—

For Pianoforte & Orchestra

Franz Liszt",CONCERTO (No. 1 in E flat),extracted_texts/OLMOCR/UDC20260028-10.txt
,EDWARD GRIEG,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,,14,,,work,,,UDC20260028-10.pdf,"""LANDERKENNUNG""

(LAND SIGHTING)
...
By EDWARD GRIEG.
Op. 31.",LANDERKENNUNG (LAND SIGHTING),extracted_texts/OLMOCR/UDC20260028-10.txt
,FRANZ LISZT,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,The Crusaders' Scene,,15,,,work,,,UDC20260028-10.pdf,"THE LEGEND OF ST. ELIZABETH
(OF HUNGARY).
For Solo Voices, Chorus (S.A.T.B.) Organ & Orchestra,
BY
FRANZ LISZT.",THE LEGEND OF ST. ELIZABETH (OF HUNGARY),extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,MR. HENRY JOHN KING.,4,conductor,,performer,,,UDC20260028-10.pdf,Conductor - MR. HENRY JOHN KING.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,MR. GEO. WESTON.,4,Principal Violin,,performer,,,UDC20260028-10.pdf,Principal Violin - MR. GEO. WESTON.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. G. Weston.,4,First Violin,,performer,,,UDC20260028-10.pdf,"Violini I mi. -
Mr. G. Weston.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,F. Dierich.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" F. Dierich.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,G. Sutch.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" G. Sutch.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,E. King.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" E. King.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,H. Schraeder.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" H. Schraeder.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,B. Stevens.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" B. Stevens.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. Zeplin.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" T. Zeplin.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,W. Josephi.,4,First Violin,,performer,,,UDC20260028-10.pdf,""" W. Josephi.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. J. Wright.,4,Second Violin,,performer,,,UDC20260028-10.pdf,"Violini IIdi. -
Mr. J. Wright.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,M. A. Phillips.,4,Second Violin,,performer,,,UDC20260028-10.pdf,""" M. A. Phillips.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,A. Zelman.,4,Second Violin,,performer,,,UDC20260028-10.pdf,""" A. Zelman.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,E. Rawlins.,4,Second Violin,,performer,,,UDC20260028-10.pdf,""" E. Rawlins.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"H. Weinberg, senr.",4,Second Violin,,performer,,,UDC20260028-10.pdf,""" H. Weinberg, senr.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. G. H. Schacht.,4,Viola,,performer,,,UDC20260028-10.pdf,"Violi -
Mr. G. H. Schacht.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,A. Zeplin.,4,Viola,,performer,,,UDC20260028-10.pdf,""" A. Zeplin.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,H. Edwards.,4,Viola,,performer,,,UDC20260028-10.pdf,""" H. Edwards.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. Weidermann.,4,Viola,,performer,,,UDC20260028-10.pdf,""" T. Weidermann.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. Geo. E. Howard.,4,Violoncello,,performer,,,UDC20260028-10.pdf,"Violoncelli -
Mr. Geo. E. Howard.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,F. Clutsam.,4,Violoncello,,performer,,,UDC20260028-10.pdf,""" F. Clutsam.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,C. Harrison.,4,Violoncello,,performer,,,UDC20260028-10.pdf,""" C. Harrison.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. A. Ceschina,4,Double Bass,,performer,,,UDC20260028-10.pdf,"Contra Bassi -
Mr. A. Ceschina",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,W. Brown.,4,Double Bass,,performer,,,UDC20260028-10.pdf,""" W. Brown.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,H. West.,4,Double Bass,,performer,,,UDC20260028-10.pdf,""" H. West.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. H. L. Stoneham.,4,Flute,,performer,,,UDC20260028-10.pdf,"Flauti -
Mr. H. L. Stoneham.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,J. S. Smith.,4,Flute,,performer,,,UDC20260028-10.pdf,""" J. S. Smith.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. G. Wright.,4,Piccolo,,performer,Normalized 'Tamburo Piccolo' and similar Italian terms to English equivalents where applicable.,,UDC20260028-10.pdf,"Flauto Piccolo -
Mr. G. Wright.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. E. Lyons.,4,Oboe,,performer,,,UDC20260028-10.pdf,"Oboi -
Mr. E. Lyons.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,R. Carolane.,4,Oboe,,performer,,,UDC20260028-10.pdf,""" R. Carolane.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. Cuttle.,4,Oboe,,performer,,,UDC20260028-10.pdf,""" T. Cuttle.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. F. Luttich.,4,English Horn,,performer,Normalized 'Cor Ang'ais' to 'English Horn'.,,UDC20260028-10.pdf,"Cor Ang'ais -
Mr. F. Luttich.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. Campbell.,4,Clarinet,,performer,,,UDC20260028-10.pdf,"Clarinetti -
Mr. Campbell.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,M. Lyons.,4,Clarinet,,performer,,,UDC20260028-10.pdf,""" M. Lyons.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,J. B. Walters.,4,Clarinet,,performer,,,UDC20260028-10.pdf,""" J. B. Walters.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. Moffitt.,4,Bassoon,,performer,,,UDC20260028-10.pdf,"Fagotti -
Mr. Moffitt.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Chas. S. Rudall.,4,Bassoon,,performer,,,UDC20260028-10.pdf,""" Chas. S. Rudall.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,A. N. Ingamells.,4,Bassoon,,performer,,,UDC20260028-10.pdf,""" A. N. Ingamells.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. H. Kühr.,4,Horn,,performer,,,UDC20260028-10.pdf,"Corni -
Mr. H. Kühr.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,A. Flewin.,4,Horn,,performer,,,UDC20260028-10.pdf,""" A. Flewin.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,R. Peckotsch.,4,Horn,,performer,,,UDC20260028-10.pdf,""" R. Peckotsch.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,W. H. Heathcote.,4,Horn,,performer,,,UDC20260028-10.pdf,""" W. H. Heathcote.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. H. Stoneham.,4,Trumpet,,performer,,,UDC20260028-10.pdf,"Trombe -
Mr. H. Stoneham.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. Wilson.,4,Trumpet,,performer,,,UDC20260028-10.pdf,""" T. Wilson.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,W. H. Matthias.,4,Trumpet,,performer,,,UDC20260028-10.pdf,""" W. H. Matthias.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. P. Downs.,4,Trombone,,performer,,,UDC20260028-10.pdf,"Tromboni -
Mr. P. Downs.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. Lawson.,4,Trombone,,performer,,,UDC20260028-10.pdf,""" T. Lawson.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,S. Hore.,4,Trombone,,performer,,,UDC20260028-10.pdf,""" S. Hore.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. J. Fries.,4,Tuba,,performer,,,UDC20260028-10.pdf,"Tuba -
Mr. J. Fries.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. J. Mumyard.,4,Timpani,,performer,,,UDC20260028-10.pdf,"Timpani -
Mr. J. Mumyard.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,T. J. Lamble.,4,Timpani,,performer,,,UDC20260028-10.pdf,""" T. J. Lamble.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. G. W. Corbett.,4,Snare Drum,,performer,Normalized 'Tamburo Piccolo' to 'Snare Drum'.,,UDC20260028-10.pdf,"Tamburo Piccolo -
Mr. G. W. Corbett.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Mr. A. S. Clay.,4,Cymbals and Campanetta,,performer,'Campanetta' treated as small bells; combined as percussion assignment.,,UDC20260028-10.pdf,"Cymbals / Campanetta /
Mr. A. S. Clay.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Dickins, J. J. (Capt.)",5,First Tenor,,performer,,,UDC20260028-10.pdf,"FIRST TENOR.
Dickins, J. J. (Capt.)",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Speed, R. D. (on leave)",5,First Tenor,,performer,Marked 'on leave' in the list; may not have performed.,,UDC20260028-10.pdf,"Speed, R. D. (on leave)",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Thomas, T. H.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Thomas, T. H.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Altmann, H.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Altmann, H.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Altmann, H. A.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Altmann, H. A.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Manson, D. E.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Manson, D. E.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Dyer, J.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Dyer, J.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Hardy, J. W.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Hardy, J. W.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Heymannson, A. A.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Heymannson, A. A.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Madden, D. A.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Madden, D. A.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Beaumont, D. A.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Beaumont, D. A.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Newman, F. A.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Newman, F. A.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Robie, D. L.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Robie, D. L.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Robinson, H. J. (on leave)",5,First Tenor,,performer,Marked 'on leave' in the list; may not have performed.,,UDC20260028-10.pdf,"Robinson, H. J. (on leave)",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Woess, Carl",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Woess, Carl",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Thackeray, J.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Thackeray, J.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Heron, G. K.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Heron, G. K.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Bird, Jno.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Bird, Jno.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Ward H.,5,First Tenor,,performer,,,UDC20260028-10.pdf,Ward H.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Fletcher, S. H. (on leave)",5,First Tenor,,performer,Marked 'on leave' in the list; may not have performed.,,UDC20260028-10.pdf,"Fletcher, S. H. (on leave)",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Brunton, W.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Brunton, W.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,Fulhagger A. G.,5,First Tenor,,performer,,,UDC20260028-10.pdf,Fulhagger A. G.,,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Evilie, P. M.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Evilie, P. M.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Harley, G.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Harley, G.",,extracted_texts/OLMOCR/UDC20260028-10.txt
,,,UDC20260028-10.pdf,Concert Programs,1893,Melbourne Liedertafel,,"Donaldson, J. P.",5,First Tenor,,performer,,,UDC20260028-10.pdf,"Donaldson, J. P.",,extracted_texts/OLMOCR/UDC20260028-10.txt
